artist_popularity,followers,genres,id,name
37,531,['christian trap'],2cIxw4tBc2NKGqW93irPOE,Aaron Dews
18,116,[],2PHl1n52PWSDrQogf2YQYE,Ercan
20,203,[],3TTSyoNDmtiQ8jSpELHinT,Mario Puglia
30,92,[],18czzCvGzBiHlGcOdwGhUG,Rogério Sarralheiro
26,2304,"['christian hip hop', 'christian trap']",0sqFuHEkdOpQy0smz788GW,Rockstar Jt
23,44,[],3a6AV5PYE8YaJoLbbpWk0j,Marcel Taylor
19,868,['hip hop quebecois'],3S13XNeKQKyURgzgKXrXy2,Mocy
19,25,[],08AP7VLXpUCqVrvWkUJb9k,DJ Nezi
39,34379,"['adoracao', 'brazilian gospel']",0D4H0xcs0vYHATdW3z93PU,Asaph Borba
47,37329,"['christian hip hop', 'christian trap']",7tTsvTUJ7lXBezazP5jU72,116
26,3131,['christian pop'],4JijgCwYK7vuzo5OEY2Hov,HillaryJane
14,5,[],1UP9HcVgNlmq52u5zTeAJT,Tøm
14,43,[],2SZ4wzUa6WLvZSCcNBX9Oh,Baraka Ataka
35,26143,[],6ZrEc5xxZQvThMNTPsyuOn,Ozéias de Paula
47,104723,"['adoracao', 'brazilian gospel']",6lNJyLZ53yiJlCfwcxtT71,Voz da Verdade
29,624,"['christian hip hop', 'christian trap']",7w28aj6tyhuIdcOIA7Ex2Z,Quinten Coblentz
28,1875,['hip hop quebecois'],58kHjJdhzMEVRdibBX5JJW,Brown Family
10,74,[],5Pie1PBYMSW0Yyj8CuodOY,Rest
29,7,[],6SJMLQFihnMPGiHE5l6gQK,Musze
24,489,[],5QS1oZ4U707UpjSSx5ZBlz,Zabbai
22,879,['hip hop quebecois'],5emIiPIHrSU5eP2dOd8Ksi,Dramatik
6,13,[],7bGp7qMPwSdqdcxA9qOl16,Lion Bigmao
41,186,[],2iAAXHZCgL2E1zqj204GEh,Jacci McGhee
32,364,[],6HY61ZWvyi9VDNTvB6ydTo,Gerson Ortega
28,170,[],4B3ISpkhNvTr2OCKD2TZ0l,Jeremy Rodney-Hall
36,977,[],6S7LxJgzPjJy87oXIMxLJG,SB
25,1019,[],3IeikfWOXb5ECI8DEHXj8x,Full Scale
23,135,['guatemalan pop'],0P6XVMDOh2z58pwgSOOPZv,Mayan
35,39486,"['new jack swing', 'urban contemporary']",1IEiax2qJ9BZiCKs0DXzc1,Tony Terry
38,1303,['deep liquid'],7IVvHpo698q6w0VadlUxCL,Ekko & Sidetrack
27,1,[],3LlcPWq4NTu32aafN3MBIW,BagFullTnf
23,284,[],3G9XTWY09egHqHlbRcP5cx,Jay Scøtt
10,23,[],5aNFL1S9lERddINs94hkIQ,ALHANNA
42,2475,[],0kDgxQlVYVecF6MCNWJTYE,Pivot Gang
45,5732,['liquid funk'],0k3dnuEr9LghUE4jxS0PT4,Fred V
16,47,[],5NBWy1ia2Yl8r77kQwM0eF,Clas-Sick
11,0,[],6wClMLQhzDKFShiNhVZPgr,RV
16,71,[],7hzkeMvWjbU3qf9lM5iHeC,Franco
40,20699,[],34PyHmCLNSwQGSH2AahyVN,Alvin Risk
50,10763,['deep indie singer-songwriter'],2a9bCkqCkLvXM0s3uPvR7M,Elizaveta
8,0,[],3i82WaTcb8WxFUVBZ3K9e9,"DavidSaysum,"
32,243,[],6Mi73JugAPIs069hJzI0rI,Jeune Loup
47,96381,"['brega', 'forro', 'sertanejo tradicional']",0FIgaYFg1Vp5TSLm2xwtLI,Renato Teixeira
17,273,[],6ELoXhvYNwmMpxuKd1vZOA,Billy Ronca
41,5754,['anthem worship'],57YsESW6BGZLHQgOg8AiAq,Charity Gayle
14,47,[],605w8JzOADxcNRXUG3i6zj,FANFAN
16,87,['hip hop quebecois'],3zXOLX9rXhXrRIFxW4m6gW,4Say
19,32,[],7usTALodAfyhAJweVkY1po,Carlao
18,0,[],5mX1ktTlLj7uHNplp6jgSI,Locky C
43,354,[],7adV3tjip6mYhVUxLUZ4QR,Joshua Sherman
33,10,[],672316o5Y63QCzOkXIth5w,Natali Di Luccio
8,46,[],2vigMl22Dix1lM9b59yrSW,Steve Beezy
29,337,['hip hop quebecois'],4Eh9gm2q4XSbk8YXLoEUjG,Vendou
6,5,[],73a4Pa7td80wCvbpoiucc1,Lexx Chanyer
33,7628,['anthem worship'],19aBiTPBns4ztx9imMgfRi,Zealand Worship
60,1243,['show tunes'],6Y20PijIkUoCtuvtkz37dO,Austyn Johnson
22,601,['hip hop quebecois'],73o1j8sMaBPQMcgXsJTdp2,Anodajay
14,26,[],01tlG3DUicHTHqFsGYwDeg,6SIX6
7,4,[],1rrjjvf7utMUMwe6J7zm7j,Maryel
43,182511,"['adoracao', 'brazilian gospel']",3jV6W3Zu4wzc6krT59Pf9B,Ministério Apascentar de Nova Iguaçu
35,10443,"['big band', 'christmas', 'tin pan alley', 'vintage jazz']",197mLk2Z62k4tvGxDL1pOa,Al Jolson
26,798,['hip hop quebecois'],2gHIHPqWAWEDnmT2qSTEK3,Obia le Chef
12,34,[],2ryf5umuTnUkn2fsdiwEpo,Deeshorty
5,10,[],38eUnGsqHpaZ2nXaLjF36s,Diana Landa
29,13894,['brazilian gospel'],1pbvPb6vQqd3HBJBCYZPSB,Marco Aurélio
24,3434,['vintage hollywood'],3AqbUi4ZK5Ob31JYFS9aTr,Bob Hope
18,0,[],4ufQ6sVB0A3Oz7nG5YWEg7,Robert Nelson
8,22,[],1LFiPYyXUugQrV1GPjSTL4,Kboche
19,6,[],61aWZACEuQSwnf2hGfz2mj,Sergio Mineiro
29,33,[],3jjr2XlLWJXFN2g4UPlWZv,최엘비
7,10,[],0RoJkASsHyoF2GPvJwW9pv,Brakeur
16,0,[],4K30jReY7UXKmG1Q93joPY,Freakey
8,15,[],6C6r4o9lsYtRELXhITnhHm,Tommy Pandak
11,44,[],7tQC2xubL7qAyu85sH6QTT,Pato Cierna
42,19488,[],6g6zaR4B3WDZXphDRmsVGF,BANG YONGGUK
9,67,[],2is06HbrEjXPVAnIm69lIY,Nzey
30,1857,"['gabba', 'hardcore techno']",3aXox59c2JVDCGYgB16WmT,Ruffneck
32,6,[],5Hc33O7P1lvOqOo5uiDT2B,Tony Smalios
16,29,[],0i45a3fCG66fn6bmqO13Vc,Jony Roy
32,1885,[],6a8cUmqOsXmjzq1aWKiVpH,E SENS
37,47,[],6VkkDrYgA4NkfVHGPLm9wS,Lost
11,58,[],4q3Af71alYOd4ibIDWtr00,Ross
32,3864,['underground rap'],6de0XwbJtLyirUZUqte7aD,Wordsworth
14,19,[],6iJadpHZn78LjVAUwknYJI,Fael
48,12767,"['k-hop', 'korean pop']",0Q5XzDpn7DCI5jlubok4xb,Superbee
12,45,[],5CxyqXmclxUFKbz8z5DTdY,Mitch Donovan
8,17,[],7qcAhbe6oHNxkDX9MQT3HR,Beeyoudee
40,42479,"['alternative hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'turntablism']",2FiRV4AeJUGaW98BhDIAKI,Tha Alkaholiks
19,860,['electro bailando'],0YvtPw8ZZhLML4U2LjWP2O,Sweet Flow
42,3834,"['cantopop', 'chinese hip hop', 'hong kong indie']",5hzXPEu0WeYHg3zQts4BGX,Dough-Boy
18,557,[],5rpKL1KOYMoBcdp8pSw3ks,Les 13 Salopards
23,1173,[],4QaFinNAPercXkfpYbU8Yi,Bachiflow
35,6547,['underground rap'],4onNLSRXS0x0dZaisdMo4E,Pep Love
17,39,[],1SQBmAQTSx9Zj9uyM3c3qW,Dellacruz
40,3846,[],7wqsGqGaU61FzNh62mbWXz,myunDo
8,0,[],3Al9GU79Ub3McLmeUe0uhq,W.W
8,0,[],5ZDiYbm7BcUFh7XNuIY2Au,MaxRuest
36,6865,[],2DS5RPK5A2GQTucYlgsQdE,Perry Farrell
4,5,[],3Ix0x08ueyn0WE1z6LxRhj,Sublime
26,22,[],45MYCJEVTetzK6k2UeuHv0,Choi Seo Hyun
24,61,[],7ho6U1pgk5AfbhhoS3qggE,Jyoti Noora
37,3165,['kizomba'],08HE59FnzdSLSYWuesN8hm,Filho do Zua
52,34164,"['alternative country', 'alternative rock', 'anti-folk', 'chamber pop', 'deep new americana', 'folk', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'lo-fi', 'modern rock', 'new americana', 'roots rock', 'singer-songwriter', 'slow core', 'stomp and holler']",2rDxtYUzTAYJJE3Bl3Z5IN,Jeff Tweedy
8,29,[],0Mj7lmsJrLI1VNTqnGxIuR,Alex Rubio
54,45976,"['k-hop', 'k-indie', 'korean pop', 'korean r&b']",2u7CP5T30c8ctenzXgEV1W,pH-1
0,4,[],2e331fuGL50pTCxyCJytD1,Adah Sharma
27,366,[],1g00QP1vSwdi3mnn0PmzPa,Rui Orlando
33,3,[],6alTCEe35NN3busJ9xGAlU,Neelambari Kirkire
12,11,[],7wzBFvhbV4rfWYrkqXfkki,Santiago Weber
22,96,[],6AhjAXPBLWwHJ8kUGuj9CQ,Kuzi
24,13,[],1FJMkjQ7S1p0jO7fjj3euL,Amar Khandha
22,88,[],41ewNIxbM3pQRDfBfHjshk,New Berlin Chamber Orchestra
27,33,[],4SfdA7EaUtNzLnDmDsSa9X,Brijesh Shandllya
40,29,[],0HjP0FywphjmwI2T2Pcy2H,Pri Pach
49,35699,"['korean pop', 'korean r&b']",3hvinNZRzTLoREmqFiKr1b,Changmo
22,13,[],7JQLXxtEqTjhkGOC0otsQg,Runa Rizvi
19,57,[],5WSzdflNJrASCxKq2dERwB,Musica Viva Chamber Orchestra
34,5598,['hip hop quebecois'],4WRTfy1amcikjn8lvpd5pS,Sans Pression
40,215,[],6YsfPUlbTS5UJbMDqjkRYv,Babii Cris
43,5991,['k-hop'],4YMP326oNG8AQdTRang2yA,KillaGramz
60,325,['movie tunes'],0nFUCMGlkx1lMZnHL6ArVJ,Cameron Seely
22,52,['chamber orchestra'],7Fwfkzj9hCrwy7KJPFhIwu,Leipzig Chamber Orchestra
14,26,[],1pSYBn1A4yq126M428MsG4,Fernito Brigante
40,6093,"['progressive house', 'progressive trance', 'trance', 'uplifting trance']",35ClM9mD81Evb2EIuYq5en,Purple Haze
39,5067,['k-hop'],4ls4GQkl0kkBlAWq2DgS0z,OLNL
21,229,"['dunedin indie', 'nz pop']",3nW4eBX4dSq171wQ2sYq9M,Jack Berry
23,11,['viola'],0vA4hUozfSrcddP4piR30h,Péter Bársony
24,367,[],0ATaMBIaHwtM6LZpQam5r2,8ruki
31,71,[],0Swkha61RB6f6xVAwyKwMs,JR Slayer
38,206,[],6cXolDFPOgf0wuRe5kMPxo,Odee
35,11857,['australian r&b'],0BZ0jp1b95bdcX23MZRU4A,Banoffee
26,36,[],3INmNnD3KmxMRHjMJF6fQA,Arte dell'Arco
20,361,['hip hop quebecois'],2oIv5lNNTIBLXRDV3eSzDp,T.K
48,3665,[],6lirZ0ouvh4l3fz3HSnIwi,Joseph Chilliams
32,415,[],46KQM3HJyONaKRTbcfNPlU,Omega Sapien
47,9355,['korean r&b'],4bjcB3ZKiHgPzJvY2S2FLN,Jvcki Wai
33,95,[],4hL4qpSkGAcEHaOaJHat7x,Patrick Cohen
12,28,[],21hMdCq1YfDQXSYlgciVTS,Lord of the Sexy Dragon
48,61568,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip house', 'jazz rap', 'old school hip hop', 'rap', 'turntablism']",2iclO3rlyF0YVNE46ctYRj,Jungle Brothers
17,30,[],3X5atTeD09WXIpSzEq1Mez,EPTEND
45,10029,['k-hop'],1SsVqqC31h54Hg08g7uQhM,Young B
28,84,[],3VkXgN50wsR0szOPEfB1ur,블라세키드
14,89,[],3FbJ7yDwuUwTo4SOTMGIeu,Lodgicko
15,22,[],3yrbDWBw8nbUAGe0Av0aJJ,Cent-C
15,113,['viola'],4XcAPToL7eMrGc6d3m0lCc,Lars Anders Tomter
28,41,[],02WoRfOhF5nUVpwddshInq,CHOILB
38,50862,[],6LPOT9C3gvGQHxlZtMLHHg,YEZI
8,6,[],2sMKz3LzOy710whxVuqpA5,Mephisto Bates
21,17,[],5r4TMRimx8WFlfbnRx4XDN,Aiza
54,48037,"['dub', 'lovers rock', 'reggae', 'rock steady', 'roots reggae', 'ska']",5pryfFgCrWJ41UHaENJPyi,Alton Ellis
30,2984,['korean r&b'],17ak7OIEuUgRx3xgcQTIYK,NANO
25,47,[],01r0Ok4FR75cRhV2g7y3FB,Big Banana
23,39,[],2cvJjcIAUzPDKRFEUL4WBg,PCL
39,2272,['hip hop quebecois'],3js5jvTuoFgetWV7s8EVT5,YH
37,44,[],5gK3fUb4UG1FXBNHOxpLwq,Dandy
28,2492,['k-hop'],7ndYLcobuKuq9ZcoIAVvU6,MASTA WU
29,432,[],5VWEpJSb8drkormu61Yb5j,BRADYSTREET
9,37,[],7eKXJRssr28zMwNA7RGJqf,Blandine
20,67,[],5AYCJiN2Ta937B8WO1kG5D,Godfatha Beats
40,7270,"['dub', 'lovers rock', 'reggae', 'rock steady', 'roots reggae']",6GFAZnwXhNER0WS76WMpS4,Bob Andy
32,5716,['k-hop'],1Pr77yszl1ikj6k9sy4Cju,Kanto
24,72,[],27glfLJn9949vuG1X0XmpK,210
7,3,[],7KyPYpaKNdDRQ46eOJS3b3,Xclusif Jee
12,21,[],6jyE5hzbY7Kda2oXdryCz8,Jim Fortin
16,64,['poetry'],0barJ1OPCkt8GQnL43rx2T,Christina Rossetti
21,13,[],294HoansIDU4SQAIwbOF8A,Zelldon
25,261,[],72b1XZ6SmDRgHEOB7ypw9z,dress
45,4479,['hip hop quebecois'],0NAWq4CW7DxGwgIm1Ock5C,Tizzo
40,1964,['hip hop quebecois'],5qMf7CFNNQi7gb1WQb74Pc,Rowjay
30,2,[],6sa2lMALDnNu10rTt3PUKl,Jay Rocka
43,13858,['k-hop'],3ghCvruix2FYZ81DHRlOt1,BLOO
23,14,[],0MfEPnKo5ZZ1KFyCPe68yJ,Benzamin
54,1056,[],4Dp0vVy8BpziagOylB21Tp,Jung Youth
21,21,[],2K2PRDsabzXGoItzYGORgu,Frapoviitch
34,4171,"['bubblegum dance', 'eurodance', 'europop', 'hip house']",2YVO33aGpkhYCi5cN3qyuM,X-Perience
47,8153,['k-hop'],0IznZPMUyaPGdqfP4oqBja,Coogie
23,5,[],2Uz886RmVnL1a8jTy0YrIm,sec paul
37,12561,['italian arena pop'],0rVjxMmahuf20itFlVo1Di,Giovanni Caccamo
20,1362,['hip hop quebecois'],4uHPcSf5IvvY1gfKIA1RjQ,Buzzy Bwoy
30,2962,"['eurodance', 'hip house']",3NyO6lrjoe4s6Uk4ns9Tda,B.G. The Prince Of Rap
47,18841,['korean pop'],6F5tPDq3TIduDv2ki6O1Oq,Swings
33,71,[],1Ktiv08TbBy195pQUH8Qld,THAMA
19,1562,[],5PSZkhHpk7oNPf2UP0vR3p,Mel Blanc
11,73,[],2rtJjA8INHQwuEsTkFltuE,Snk
26,746,[],48tLMI8cObn3UorJ6xOuFn,Dacia
29,1060,[],6vbKIm1WsvhMMDpthYONc1,Balming Tiger
40,17624,['k-hop'],7pXKdkQsYFCMG2omRxheJ2,Basick
31,104,[],6eJNQPPFPPuiLl0K35mptS,Byung Un
9,18,[],4KAt4RplD8eTaF97hszohP,Jo Harbec
15,2,[],6sWvzvemzlq31GEACQdyoE,Kevin Lewis
48,2793,['k-hop'],0Qr4St9aCOLu41Nt5QZIz1,Ugly Duck
16,3,[],5g1MBCrlFqmZom6Z9sEzfK,chanakorea
25,6887,[],0WIKW2eVuPbK5vQ0AIDtMQ,J'Kyun
7,2,[],0sSBb7Xw7bFBy2B4qzTHS4,LazyBwoi
44,75536,"['contemporary gospel', 'gospel']",50DI0MpQBOtBO0PFtKVQRx,Shekinah Glory Ministry
22,60,[],0syXtfFQI9MLB7WNbEvL4H,Michael Erxleben
30,2,[],1CRP6GIsX8uCeJZk5Y7VJy,The Tommy McCook Band
33,10253,['k-hop'],5qp3vJC5OdDo1Zsrsl3sIR,Sleepy
8,0,[],6PwzJr1XWWZOfCOq1tRi2p,LilCherry
14,503,"['hebrew pop', 'mizrahi']",61CrJLZXAeXF6L8NjCqzby,Nati Levi
20,1952,['classical flute'],3McIEM8HgV6yiAFEJVE8zS,András Adorján
0,23,[],73LW41KBYXlW8y9CHUYQUH,Woody Woodbury
36,349,[],5AtReuDx8bB9pmlpqZe0tT,niahn
27,821,[],7jAs3bSFCCU88rzme8E9fz,Imposs
11,303,"['hebrew pop', 'mizrahi']",4zKvg9YPhaXy8VxP6SXqxX,George Bar
33,8,[],6MDVBylrBgKdEBxOd211v1,Roslyn Sweat
5,274,[],5XJDhkpG7er8diYyUpS2Lz,Shelley Berman
31,96,[],50x9jHrP6wy9fo3jK5pNqS,sogumm
27,25,[],6nvNh0jV10gc2aYFALNahg,Swati Sharma
31,16,[],6xx9qZgvt1b1X2D0fohJAn,Río Grande Music School Chorus
31,52,[],2aSbTnwgEMnlXQRN4aZ5qW,Elena Vives
16,2140,"['comedienne', 'drama', 'vintage radio show']",4iHZOJwqINvw5RxPULuaEJ,Lucille Ball
48,20212,"['k-hop', 'k-indie', 'korean pop']",3S79khDmqHqH3SudDjO6dV,NO:EL
33,1139,"['filmi', 'modern bollywood']",0RMsiUCTjsdGjoKyhEm8Y4,Mamta Sharma
30,202,[],1zGCsAnlxQy8xZwrdtSULv,JayO
7,777,[],12fzPdV57ySBxIF3eb6OW8,Flip Wilson
27,920,"['bubblegum dance', 'eurodance']",3L3S5mTws7nPBekXPHw1ou,Look Twice
25,34,[],0nQlYXEmZb4ZeGLiKPQxYJ,Jozu
23,145,[],6Yd4XGVpigs1pGvqZGSP3w,The Wedding Filmer
35,78,[],5VOEBnD1W9n5fWXgK5S8f6,Teezee
1,17,['vaudeville'],0Q3zFYmvQz3G7MwfAZI1nm,Cal Stewart
31,2558,"['bubblegum dance', 'eurodance']",3eZv6Rmlbkwwp7glflFfXr,Imperio
28,13,[],4yq9ZWtVc7GMqT0MxdYl10,Byung un
59,174063,['rap rock'],14ZxDAK6ITtZZqPdiWrvSn,Everlast
36,40387,"['neo soul', 'quiet storm', 'urban contemporary', 'vocal jazz']",0YLuHRRzBIUH7PQW0JW7NJ,Rachelle Ferrell
0,19,[],4r85bi0RugQ5eRBBtsf4YQ,Shelly Winters
23,171,[],188Yj3sIMfQAZmX0FrVjNS,Noe
16,5,[],4MTcvRaeJQDP8DUDoDFRxR,DJ Noah
46,1022,['show tunes'],0gAILSEru1PKMwP0tAqNLS,Willow Sage Hart
25,1261,['eurovision'],040W9ZAS80tn0Cak1DKxFo,Hovi Star
34,306,[],3xC31wIlyXWzAOGQWgilgI,J&J
36,621,"['bubblegum dance', 'skate punk']",14qHyPHkysC85Xs9ctPhHg,Reset
25,1,[],3W0J1SBkT2zjEmWlSpFhIx,DAL
29,224,[],1lNVs3gqrX6Qw01FqnP12N,Halison Paixão
16,65,[],0KiJgxZOKGxGxvkWsQCiie,Ohad Shragai
43,3799,"['bubblegum dance', 'finnish dance pop', 'finnish pop', 'iskelma']",6JY4kiB69ZP56y5s9m2XA2,Chorale
52,71725,"['adult standards', 'brill building pop', 'bubblegum pop', 'christmas', 'folk', 'folk rock', 'lounge', 'mellow gold', 'soft rock']",0uUNzXylqsZdmFDwdxaP1V,B.J. Thomas
12,91,[],7CWqlWlNqgpEYr4vwcVzCJ,XIRA
26,146,[],5lq5zGMwft3O3jtQxbd7gp,Lil Reed
35,7969,['cabaret'],7DbmkhVKGV7UiwrbegHL9t,Ute Lemper
30,12,[],5Y6R13vrUfPveABu34frBK,Oku Luukkainen
56,295556,"['classic soul', 'disco', 'funk', 'jazz funk', 'motown', 'new jack swing', 'popping', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",545idYhdloaSlLGBY8E9u2,Cameo
24,378,"['cello', 'classical cello']",4EpHVPA3kl6dxqOMgCAvQU,Alexander Rudin
3,152,[],7puHOOkBptjZdOow1mRA4P,Vaughn Meader
53,76,[],2RqZ8Pqz6WmjR3VmQF9dgA,Kym Karath
42,465,[],1vMDpkbRzEAcpWjFwR1y5a,Nina
39,19976,"['classic soul', 'disco', 'funk', 'jazz funk', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",6KzAnKswHOUCX8xiEudD7K,Michael Henderson
26,260,['baroque ensemble'],532c5jnFC6nNn3fOK1DunO,La Stagione Frankfurt
18,2565,[],04D6nPuCycr1pfTwXXqmDH,Rudy Ray Moore
44,15100,"['bubblegum dance', 'eurodance', 'europop', 'swedish eurodance']",5aEE6nBaJ4POGCoFKCpK8K,Dr. Bombay
40,2889,['bubblegum dance'],3X8tqA34H3odz1gCCHxrzc,Pandora
29,885,"['historically informed performance', 'recorder']",4Hup4S0xDEIz2uLdEyjXuc,Michael Schneider
63,837952,"['gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",6evKD5JWJON3qPBJtUEmtY,G-Unit
33,20,[],75gwp5dmJx4zwODlrA6Hh0,M-Fuse
24,828,[],5Oi0H81tJfLOJV6OFe8rka,Ellie Rose
40,452,"['baroque violin', 'classical performance', 'historically informed performance']",15jGzhfOH8ASSWc7ihPFTq,Federico Guglielmo
38,2632,['k-hop'],4F4rHRjTw15zhEFKvnLs7q,Osshun Gum
28,10921,['swedish soul'],0MGJBcGDyvsk2Qczlmvx8W,"Fibes, Oh Fibes!"
42,1957,['finnish dance pop'],0oOzqM7AYuqx34YGcfaSao,DJ Oku Luukkainen
31,94,[],4p4VjfjIwTT4KjBRzJmK2W,Chicago Ensemble (London (1997))
9,0,[],17Zub3zauD3GIUBg9TwRab,Brigitte Buxtorf
28,51,[],0Jy4xANFq1oRDNUrwQcsnA,Bla$e Kid
40,8323,['indie garage rock'],42PLkpL4mM4Szp7fiyj15X,Ceramic Animal
54,167798,"['crunk', 'deep southern trap', 'dirty south rap', 'gangster rap', 'memphis hip hop', 'pop rap', 'southern hip hop', 'trap music']",6B16XZWuJ9VERn7pXxCIda,8Ball
48,3187,['show tunes'],53ZJ096vuKgxplXpr51gyB,Original West End Cast of Everybody's Talking About Jamie
9,1,[],6oofVXKlfCtOOknHHh7lDg,Raphaëlle Des Graviers
55,25314,['k-hop'],3kPEBSt7qgVoRZSbIXMr7W,GRAY
28,3442,['atlanta indie'],09CQngaijJk9iSalfKfrIW,Gringo Star
52,164453,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",5A7d4sfe5ZY1RRf90zlUeo,Crime Mob
53,70,[],0JSadiWcHiwpHQhq8DhXJl,Nicholas Hammond
9,1,[],4ds3rPJElshAdRs8wy8pru,Orchestre de Chambre du Jura
28,326,[],494MdqCNqoUDQnr8AmSL1A,XION
20,135,[],4Zgs72EVDddJE8pa3oGC4L,Daniyel
32,12588,"['hebrew pop', 'israeli mediterranean', 'israeli pop', 'mizrahi']",0xYY2tRJGTvQC6rPjk758w,Kobi Aflalo
53,98,[],5wPIr3J58uJUeU9Xu2mOuc,Angela Cartwright
49,43271,"['folk', 'folk rock', 'traditional folk']",4Qk0lWGeXydDvfrDufDQ9p,Richie Havens
51,10536,"['k-hop', 'korean pop']",7IWshUcKfJyDWrbiF2XT8J,Kid Milli
33,172,[],3Kf8NGzlDG4KbqF7oSkOIe,J.Beren
32,1449,['israeli pop'],7hD6dkjWHapWVwkI6bjDFo,Ran Danker
53,105,[],4HiH23Ui1OvUZfRp5YBQxs,Debbie Turner
57,335608,"['folk-pop', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'seattle indie']",5yV1qdnmxyIYiSFB02wpDj,The Postal Service
64,244361,"['deep german hip hop', 'german hip hop']",6XFQvBHGEr3mRfOHcqPXv8,XATAR
23,1412,"['northern soul', 'southern soul']",25kvpgmZP82Hn719lpTrlX,Sam Dees
30,41,[],6k1Agnk9Vh0fBDdYK5duah,Joe Aaron Reid
31,1083,"['eurodance', 'rif']",6urcjZG33KCfnBfvyR43K5,Samira
26,361,[],1ADmxFIIuFl44lr14SZLoI,BLACK NINE
52,7286,['albanian pop'],1ReCqmDLLcp6Z0bCh2JDCA,Capital T
33,260,[],2MCegEEHAARaWs4TNmpaGC,"""The Bodyguard the Musical"" World Premiere Cast Ensemble"
48,23272,"['bubblegum dance', 'eurodance', 'europop']",6eKJWEzLZq8jZix8hdYsv4,Cartoons
50,29810,"['bubblegum dance', 'eurodance', 'europop', 'hip house']",76JYFj8E2jcib0XIrnWR6E,Masterboy
23,15,[],4Yj4I8OTJYEQimkFnrEXih,Liquor
31,3854,[],5Z3qZD6rDNxloqapoa1QUC,Joakim Berg
63,213,['show tunes'],2Rimf9z3oYDBeszSXFACRR,Daniel Everidge
29,1958,['bubblegum dance'],5VlFvgcPgMt6sMij37y8nZ,Creamy
8,640,['poetry'],5CJkDxxdPtWmMCEENkFxyP,Philip Larkin
40,933,[],3HfWEOcXit3EkuRCt5M3Yd,Sway D
39,3564,['tico'],2edDMZSglhNmjytJPdkSbZ,Toledo
53,114,[],54dXJA9AzCTXZ8gmX0nX6T,Heather Menzies
14,133,[],2jAWbDCV0Cun0eIoQ2geyg,Lukah
44,7899,"['lovers rock', 'reggae', 'rock steady', 'ska', 'ska revival']",2kV3Q07NlB0i9taIpo2KyF,Dandy Livingstone
28,74,[],6DfeIQnmFqtT8Y1lgtQ8QX,Kizzy
24,24,[],2f5seq5MeXUMIbCCwoqm9C,Freciso
53,89,[],0QWBkbHktK9RQYaMSZnZ01,Duane Chase
24,107,[],1SrXOBAvbjFHaPr30PtcPz,NAAMA
40,887,['rock steady'],0IH1Rx8zeWyZLVrBloZp1Q,Ansel Collins
19,64,[],4HGVhlbNw58IXHI9ZwfWDn,Lutto
38,6186,['spanish hip hop'],54t3i5SSy7y4HNqw1Jn0Ou,Lex Luthorz
35,23,[],0MO0wBYAp920AGstiVPlKu,Ibinabo Jack
25,126,[],0qnD30FBRPes7ZFDvsEBAv,Omri Smadar
36,3086,"['afropop', 'nigerian pop']",0lEUtJddtvvDlxtEmF9j0m,Masterkraft
45,15432,"['k-hop', 'korean pop']",69H1Ooj2eBJXLTk3IEBV0v,Reddy
50,4032,['trap espanol'],1jj0qqazY8R9qnrGAKneIh,Goa
39,10,[],21uejta558No7qYG1Nmwn7,Christina Modestou
24,2644,"['funana', 'kizomba', 'morna']",1MT6RYDsl8nq9UDhNiwjqV,Ferro Gaita
0,2,[],0CVgNTfL93CoI4A7zvO8wF,JaQuel Knight
20,19,[],6F6pIGPfLyO0mqmkspp9Up,ICE PUFF
8,0,[],0EvAQDQWRroLZ82YjgwjZt,Yung Neezy
22,220,[],0Ui3EhPg5PXmePa1DqjEOC,Caine Marko
12,747,"['hebrew pop', 'mizrahi']",1CCl9tfDON8n4wzFLo1eum,Lehakat Tzliley Haud
15,1,[],2YtvuE0n4emk2VMem7kflP,Syndee Mayes
38,5504,['korean r&b'],7C0lSOS41UnTbnF7bMSEWN,WOOGIE
6,121,[],6D5WIceksA4QCXIB0QQ1YY,Fabara
33,858,['indie r&b'],1OiTKR7t69UAVnJYfbOPf4,The.wav
22,6836,"['hebrew pop', 'israeli mediterranean', 'mizrahi']",4Uzm4t6wAufWqKP7ZgYLxF,Shimi Tavori
50,218263,"['atl hip hop', 'crunk', 'deep southern trap', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap music']",3D04N2X2w6vUGeyG94FBaY,Pastor Troy
53,88703,"['korean pop', 'korean r&b']",57W9ikVc6O2wLDtmclSjvN,Simon Dominic
34,16117,"['brutal death metal', 'death metal', 'deathgrind', 'goregrind', 'groove metal', 'technical death metal']",2kIYZ2eHRnAbaPYE860qNx,Jungle Rot
21,19,[],4QqtQuTqxPgw1mpAkXpYTh,Frizz Price
